SEC_NAME,CRS_NAME,Acad_Year,COURSES_ID,SEC_CAPACITY,NamePY,TERM,TERM_PY,ACTIVE_STUDENT_COUNT,SS_PY,Count_PY,WD_PY,DROP_PY,CC_PY,SEC_Count,AvgSecEnr3yr,AvgSecEnrto,CTE
ECE-102-01,ECE-102,2019,5341,35,ECE-102-01,2019SU,2018SU,12,10,11,1,1,1,1,14,14,1
ECE-102-01,ECE-102,2018,5341,34,ECE-102-01,2019WI,2018WI,2,5,5,0,0,1,2,9,8,1
ECE-102-02,ECE-102,2013,5341,15,ECE-102-02,2013FA,2012FA,11,10,12,2,3,0,2,27,10,1
ECE-102-02,ECE-102,2014,5341,15,ECE-102-02,2014FA,2013FA,10,10,11,3,3,0,2,16,9,1
ECE-102-02,ECE-102,2013,5341,15,ECE-102-02,2014SP,2013SP,9,3,5,4,10,0,2,25,8,1
ECE-102-02,ECE-102,2013,5341,15,ECE-102-02,2014WI,2013WI,11,4,7,0,3,0,2,24,6,1
ECE-102-02,ECE-102,2015,5341,20,ECE-102-02,2015FA,2014FA,21,7,10,1,3,0,2,11,10,1
ECE-102-02,ECE-102,2014,5341,20,ECE-102-02,2015SP,2014SP,3,7,9,1,6,0,2,15,8,1
ECE-102-02,ECE-102,2014,5341,20,ECE-102-02,2015WI,2014WI,10,6,11,2,4,0,2,14,8,1
ECE-102-02,ECE-102,2016,5341,20,ECE-102-02,2016FA,2015FA,13,21,21,0,1,0,2,12,12,1
ECE-102-02,ECE-102,2015,5341,20,ECE-102-02,2016SP,2015SP,11,1,3,6,9,0,1,10,9,1
ECE-102-02,ECE-102,2015,5341,20,ECE-102-02,2016WI,2015WI,15,5,10,2,7,0,2,9,8,1
ECE-102-02,ECE-102,2017,5341,10,ECE-102-02,2017FA,2016FA,10,11,13,1,2,0,2,12,12,1
ECE-102-02,ECE-102,2016,5341,10,ECE-102-02,2017SP,2016SP,9,10,11,2,3,1,1,9,9,1
ECE-102-02,ECE-102,2016,5341,17,ECE-102-02,2017WI,2016WI,18,12,15,0,5,0,2,8,8,1
ECE-102-02,ECE-102,2018,5341,35,ECE-102-02,2018FA,2017FA,13,10,10,2,2,1,2,12,11,1
ECE-102-02,ECE-102,2017,5341,10,ECE-102-02,2018SP,2017SP,11,6,9,0,1,1,3,10,9,1
ECE-102-02,ECE-102,2017,5341,10,ECE-102-02,2018WI,2017WI,9,16,18,0,1,0,2,10,9,1
ECE-102-02,ECE-102,2019,5341,35,ECE-102-02,2019FA,2018FA,11,11,13,2,2,0,2,12,11,1
ECE-102-02,ECE-102,2018,5341,35,ECE-102-02,2019SP,2018SP,10,7,11,0,0,0,1,9,8,1
ECE-102-02,ECE-102,2018,5341,35,ECE-102-02,2019WI,2018WI,7,7,9,0,2,1,2,9,8,1
ECE-103-01,ECE-103,2014,1673,32,ECE-103-01,2015WI,2014WI,18,13,21,0,4,0,1,21,21,1
ECE-103-01,ECE-103,2015,1673,40,ECE-103-01,2016WI,2015WI,24,16,18,1,3,0,1,20,20,1
ECE-110-01,ECE-110,2013,5347,28,ECE-110-01,2014WI,2013WI,16,11,11,0,1,0,1,25,11,1
ECE-110-01,ECE-110,2014,5347,33,ECE-110-01,2015WI,2014WI,11,13,16,0,0,0,1,16,13,1
ECE-110-01,ECE-110,2015,5347,40,ECE-110-01,2016WI,2015WI,10,11,11,0,2,0,1,11,12,1
ECE-110-01,ECE-110,2016,5347,20,ECE-110-01,2017WI,2016WI,18,10,10,1,3,0,1,12,12,1
ECE-124-01,ECE-124,2013,5083,20,ECE-124-01,2013FA,2012FA,14,10,12,1,3,0,1,13,13,1
ECE-124-01,ECE-124,2014,5083,33,ECE-124-01,2014FA,2013FA,17,11,14,2,2,0,1,14,14,1
ECE-124-01,ECE-124,2015,5083,32,ECE-124-01,2015FA,2014FA,11,17,17,0,2,0,1,15,15,1
ECE-126-01,ECE-126,2013,1686,30,ECE-126-01,2014WI,2013WI,15,12,14,0,5,0,1,18,14,1
ECE-126-01,ECE-126,2014,1686,40,ECE-126-01,2015WI,2014WI,23,14,15,3,6,0,1,18,16,1
ECE-128-01,ECE-128,2013,1688,30,ECE-128-01,2014SP,2013SP,13,15,19,0,3,0,1,24,19,0
ECE-164A-01,ECE-164A,2014,5138,35,ECE-164A-01,2014FA,2013FA,19,22,22,0,1,0,1,22,22,0
ECE-164A-01,ECE-164A,2015,5138,35,ECE-164A-01,2015FA,2014FA,22,18,19,0,1,0,1,20,20,0
ECE-164A-01,ECE-164A,2016,5138,35,ECE-164A-01,2016FA,2015FA,15,22,22,0,0,0,1,21,21,0
ECE-164A-01,ECE-164A,2017,5138,35,ECE-164A-01,2017FA,2016FA,20,15,15,0,0,0,1,19,19,0
ECE-164B-01,ECE-164B,2014,5139,35,ECE-164B-01,2015WI,2014WI,14,25,25,0,1,0,1,25,25,0
ECE-164B-01,ECE-164B,2015,5139,35,ECE-164B-01,2016WI,2015WI,18,14,14,0,0,0,1,19,19,0
ECE-164B-01,ECE-164B,2016,5139,35,ECE-164B-01,2017WI,2016WI,16,17,18,0,0,0,1,19,19,0
ECE-164C-01,ECE-164C,2014,5140,25,ECE-164C-01,2015SP,2014SP,12,25,26,1,1,0,1,27,27,0
ECE-164C-01,ECE-164C,2015,5140,35,ECE-164C-01,2016SP,2015SP,15,11,12,0,0,0,1,19,19,0
ECE-164C-01,ECE-164C,2016,5140,35,ECE-164C-01,2017SP,2016SP,11,13,15,0,1,0,1,18,18,0
ECE-164D-01,ECE-164D,2017,5142,35,ECE-164D-01,2017FA,2016FA,13,14,14,0,0,0,1,14,14,0
ECE-164E-01,ECE-164E,2015,5144,35,ECE-164E-01,2016WI,2015WI,14,17,17,0,0,0,1,17,17,0
ECE-164E-01,ECE-164E,2016,5144,35,ECE-164E-01,2017WI,2016WI,14,13,14,0,0,0,1,15,15,0
ECE-202-01,ECE-202,2013,5348,32,ECE-202-01,2014SP,2013SP,6,10,10,0,0,0,1,20,10,0
ECE-202-01,ECE-202,2014,5610,29,ECE-202-01,2015SP,2014SP,7,6,6,0,4,0,1,10,8,0
ECE-202-01,ECE-202,2015,5610,29,ECE-202-01,2016SP,2015SP,13,7,7,0,1,0,1,7,7,0
ECE-203-01,ECE-203,2013,1831,30,ECE-203-01,2013FA,2012FA,20,14,18,0,3,0,1,21,18,1
ECE-203-01,ECE-203,2014,1831,30,ECE-203-01,2014FA,2013FA,9,16,20,6,9,0,1,23,22,1
ECE-203-01,ECE-203,2015,1831,40,ECE-203-01,2015FA,2014FA,10,7,9,0,3,0,1,19,17,1
ECE-204-01,ECE-204,2013,1832,30,ECE-204-01,2014WI,2013WI,9,13,14,0,1,0,1,21,14,1
ECO-101-01,ECO-101,2013,1836,40,ECO-101-01,2013FA,2012FA,16,23,31,1,7,0,1,64,32,0
ECO-101-01,ECO-101,2014,5546,30,ECO-101-01,2014SU,2013SU,22,23,26,12,15,0,1,38,38,0
ECO-101-01,ECO-101,2013,1836,50,ECO-101-01,2014WI,2013WI,43,13,17,2,8,0,1,45,19,0
ECO-101-01,ECO-101,2015,5546,40,ECO-101-01,2015SU,2014SU,27,16,22,2,2,0,1,31,31,0
ECO-101-01,ECO-101,2014,5546,40,ECO-101-01,2015WI,2014WI,30,32,43,5,7,0,1,37,33,0
ECO-101-01,ECO-101,2016,5546,26,ECO-101-01,2016FA,2015FA,13,10,10,0,1,0,1,20,20,0
ECO-101-01,ECO-101,2015,5546,40,ECO-101-01,2016SP,2015SP,23,22,24,1,4,0,1,19,21,0
ECO-101-01,ECO-101,2016,5546,40,ECO-101-01,2016SU,2015SU,16,25,27,3,7,0,1,30,30,0
ECO-101-01,ECO-101,2015,5546,40,ECO-101-01,2016WI,2015WI,28,26,30,3,6,0,1,31,33,0
ECO-101-01,ECO-101,2017,5546,34,ECO-101-01,2017FA,2016FA,14,13,13,0,1,0,1,14,18,0
ECO-101-01,ECO-101,2016,5546,35,ECO-101-01,2017SP,2016SP,26,19,23,2,3,0,1,22,22,0
ECO-101-01,ECO-101,2017,5546,35,ECO-101-01,2017SU,2016SU,17,14,16,3,4,0,1,27,27,0
ECO-101-01,ECO-101,2016,5546,35,ECO-101-01,2017WI,2016WI,16,21,28,5,8,0,1,33,33,0
ECO-101-01,ECO-101,2018,5546,29,ECO-101-01,2018FA,2017FA,17,11,14,0,0,0,1,12,17,0
ECO-101-01,ECO-101,2017,5546,35,ECO-101-01,2018SP,2017SP,27,23,26,1,3,0,1,26,23,0
ECO-101-01,ECO-101,2018,5546,35,ECO-101-01,2018SU,2017SU,18,14,17,0,1,0,1,22,25,0
ECO-101-01,ECO-101,2017,5546,30,ECO-101-01,2018WI,2017WI,23,13,16,7,12,0,2,34,31,0
ECO-101-01,ECO-101,2019,5546,34,ECO-101-01,2019FA,2018FA,10,13,17,1,1,0,1,13,17,0
ECO-101-01,ECO-101,2018,5546,35,ECO-101-01,2019SP,2018SP,27,18,27,5,6,0,1,27,24,0
ECO-101-01,ECO-101,2019,5546,35,ECO-101-01,2019SU,2018SU,26,16,18,0,3,1,1,21,24,0
ECO-101-01,ECO-101,2018,5546,35,ECO-101-01,2019WI,2018WI,28,22,23,5,4,0,1,23,26,0
ECO-102-01,ECO-102,2013,1837,50,ECO-102-01,2013FA,2012FA,31,17,22,4,20,0,1,43,26,0
ECO-102-01,ECO-102,2014,5547,40,ECO-102-01,2014FA,2013FA,28,23,31,10,15,0,1,34,33,0
ECO-102-01,ECO-102,2013,1837,35,ECO-102-01,2014SP,2013SP,22,11,15,0,3,0,1,22,15,0
ECO-102-01,ECO-102,2014,5547,30,ECO-102-01,2014SU,2013SU,20,16,20,4,6,0,1,21,22,0
ECO-102-01,ECO-102,2013,1837,33,ECO-102-01,2014WI,2013WI,21,16,29,3,12,0,1,62,32,0
ECO-102-01,ECO-102,2015,5547,40,ECO-102-01,2015FA,2014FA,24,25,28,3,11,0,1,30,32,0
ECO-102-01,ECO-102,2014,5547,40,ECO-102-01,2015SP,2014SP,20,16,22,6,13,0,1,19,21,0
ECO-102-01,ECO-102,2015,5547,40,ECO-102-01,2015SU,2014SU,28,17,20,4,6,0,1,20,22,0
ECO-102-01,ECO-102,2014,5547,40,ECO-102-01,2015WI,2014WI,21,19,21,3,4,0,1,40,28,0
ECO-102-01,ECO-102,2016,5547,40,ECO-102-01,2016FA,2015FA,28,18,24,4,6,0,1,31,31,0
ECO-102-01,ECO-102,2015,5547,40,ECO-102-01,2016SP,2015SP,23,16,20,0,0,0,1,21,21,0
ECO-102-01,ECO-102,2016,5547,40,ECO-102-01,2016SU,2015SU,17,23,28,2,5,0,1,24,24,0
ECO-102-01,ECO-102,2017,5547,30,ECO-102-01,2017FA,2016FA,24,23,28,5,10,0,1,33,31,0
ECO-102-01,ECO-102,2016,5547,35,ECO-102-01,2017SP,2016SP,21,19,23,2,4,0,1,22,22,0
ECO-102-01,ECO-102,2017,5547,35,ECO-102-01,2017SU,2016SU,16,16,17,4,5,0,1,24,23,0
ECO-102-01,ECO-102,2018,5547,35,ECO-102-01,2018FA,2017FA,31,19,24,5,9,1,1,30,31,0
ECO-102-01,ECO-102,2017,5547,30,ECO-102-01,2018SP,2017SP,20,16,21,3,4,0,2,24,22,0
ECO-102-01,ECO-102,2018,5547,35,ECO-102-01,2018SU,2017SU,24,14,16,4,7,0,1,23,23,0
ECO-102-01,ECO-102,2017,5547,31,ECO-102-01,2018WI,2017WI,15,13,15,2,3,0,1,20,23,0
ECO-102-01,ECO-102,2019,5547,35,ECO-102-01,2019FA,2018FA,25,23,31,1,4,0,1,30,31,0
ECO-102-01,ECO-102,2018,5547,35,ECO-102-01,2019SP,2018SP,29,17,20,5,6,0,1,19,19,0
ECO-102-01,ECO-102,2019,5547,35,ECO-102-01,2019SU,2018SU,22,23,24,0,1,1,1,23,23,0
ECO-102-01,ECO-102,2018,5547,29,ECO-102-01,2019WI,2018WI,10,13,15,2,5,0,1,18,22,0
EDU-110-01,EDU-110,2014,1840,25,EDU-110-01,2014FA,2013FA,1,4,4,1,1,0,1,10,6,0
EDU-110-01,EDU-110,2017,1840,35,EDU-110-01,2017FA,2016FA,5,5,5,0,1,0,1,3,4,0
EDU-110M-01,EDU-110M,2014,1841,25,EDU-110M-01,2014FA,2013FA,3,3,3,0,0,0,1,4,4,0
EDU-110M-01,EDU-110M,2015,1841,16,EDU-110M-01,2015FA,2014FA,6,3,3,0,0,0,1,4,3,0
EDU-110M-01,EDU-110M,2016,1841,40,EDU-110M-01,2016FA,2015FA,1,6,6,0,0,0,1,4,4,0
EDU-110M-01,EDU-110M,2017,1841,35,EDU-110M-01,2017FA,2016FA,2,1,1,0,1,0,1,3,3,0
ENG-101-01,ENG-101,2013,1871,20,ENG-101-01,2013FA,2012FA,17,16,19,2,3,1,9,70,18,0
ENG-101-01,ENG-101,2014,1871,20,ENG-101-01,2014FA,2013FA,16,14,17,1,4,1,9,37,19,0
ENG-101-01,ENG-101,2013,1871,28,ENG-101-01,2014SP,2013SP,21,12,19,0,4,2,6,59,15,0
ENG-101-01,ENG-101,2013,1871,28,ENG-101-01,2014WI,2013WI,28,15,20,0,1,2,8,60,17,0
ENG-101-01,ENG-101,2015,1871,20,ENG-101-01,2015FA,2014FA,15,12,16,4,4,1,8,24,18,0
ENG-101-01,ENG-101,2014,1871,20,ENG-101-01,2015SP,2014SP,17,14,21,3,7,3,4,32,16,0
ENG-101-01,ENG-101,2014,1871,20,ENG-101-01,2015WI,2014WI,19,17,28,0,1,1,7,31,16,0
ENG-101-01,ENG-101,2016,1871,20,ENG-101-01,2016FA,2015FA,17,11,15,1,8,1,9,17,17,0
ENG-101-01,ENG-101,2015,1871,20,ENG-101-01,2016SP,2015SP,15,11,17,0,5,5,4,22,16,0
ENG-101-01,ENG-101,2016,1871,20,ENG-101-01,2016SU,2015SU,13,5,7,2,3,0,2,13,13,0
ENG-101-01,ENG-101,2015,1871,20,ENG-101-01,2016WI,2015WI,17,14,19,0,3,2,7,21,16,0
ENG-101-01,ENG-101,2017,1871,25,ENG-101-01,2017FA,2016FA,24,17,17,1,4,0,9,16,16,0
ENG-101-01,ENG-101,2016,1871,25,ENG-101-01,2017SP,2016SP,23,12,15,3,3,3,4,16,16,0
ENG-101-01,ENG-101,2017,1871,30,ENG-101-01,2017SU,2016SU,19,10,13,6,6,0,1,12,13,0
ENG-101-01,ENG-101,2016,1871,25,ENG-101-01,2017WI,2016WI,16,15,17,3,6,1,5,15,15,0
ENG-101-01,ENG-101,2018,1871,25,ENG-101-01,2018FA,2017FA,22,19,24,2,3,0,7,15,16,0
ENG-101-01,ENG-101,2017,1871,25,ENG-101-01,2018SP,2017SP,24,18,23,0,2,1,6,17,17,0
ENG-101-01,ENG-101,2018,1871,25,ENG-101-01,2018SU,2017SU,19,17,19,2,8,0,2,14,13,0
ENG-101-01,ENG-101,2017,1871,25,ENG-101-01,2018WI,2017WI,7,10,16,2,6,1,5,15,15,0
ENG-101-01,ENG-101,2019,1871,25,ENG-101-01,2019FA,2018FA,20,19,22,2,2,0,9,16,17,0
ENG-101-01,ENG-101,2018,1871,25,ENG-101-01,2019SP,2018SP,15,19,24,1,4,1,5,17,16,0
ENG-101-01,ENG-101,2019,1871,25,ENG-101-01,2019SU,2018SU,20,16,19,5,6,1,2,14,15,0
ENG-101-01,ENG-101,2018,1871,25,ENG-101-01,2019WI,2018WI,14,5,7,2,11,3,5,15,16,0
ENG-101-02,ENG-101,2013,1871,28,ENG-101-02,2013FA,2012FA,30,12,18,0,3,1,9,70,18,0
ENG-101-02,ENG-101,2014,1871,20,ENG-101-02,2014FA,2013FA,17,24,30,0,1,1,9,37,19,0
ENG-101-02,ENG-101,2013,1871,20,ENG-101-02,2014SP,2013SP,19,6,13,1,7,2,6,59,15,0
ENG-101-02,ENG-101,2014,1871,20,ENG-101-02,2014SU,2013SU,19,8,10,0,0,0,2,24,13,0
ENG-101-02,ENG-101,2013,1871,20,ENG-101-02,2014WI,2013WI,7,14,17,2,6,2,8,60,17,0
ENG-101-02,ENG-101,2015,1871,20,ENG-101-02,2015FA,2014FA,18,14,17,1,4,1,8,24,18,0
ENG-101-02,ENG-101,2015,1871,20,ENG-101-02,2015SU,2014SU,16,13,19,1,1,1,2,17,15,0
ENG-101-02,ENG-101,2014,1871,20,ENG-101-02,2015WI,2014WI,16,5,7,2,6,1,7,31,16,0
ENG-101-02,ENG-101,2016,1871,20,ENG-101-02,2016FA,2015FA,13,14,18,1,3,1,9,17,17,0
ENG-101-02,ENG-101,2016,1871,20,ENG-101-02,2016SU,2015SU,7,13,16,2,2,0,2,13,13,0
ENG-101-02,ENG-101,2015,1871,20,ENG-101-02,2016WI,2015WI,16,14,16,1,7,2,7,21,16,0
ENG-101-02,ENG-101,2017,1871,25,ENG-101-02,2017FA,2016FA,21,7,13,5,10,0,9,16,16,0
ENG-101-02,ENG-101,2016,1871,25,ENG-101-02,2017WI,2016WI,9,16,16,1,7,1,5,15,15,0
ENG-101-02,ENG-101,2018,1871,25,ENG-101-02,2018FA,2017FA,23,17,21,0,2,0,7,15,16,0
ENG-101-02,ENG-101,2017,1871,25,ENG-101-02,2018SP,2017SP,14,13,18,0,6,1,6,17,17,0
ENG-101-02,ENG-101,2017,1871,25,ENG-101-02,2018WI,2017WI,26,9,9,2,3,1,5,15,15,0
ENG-101-02,ENG-101,2019,1871,25,ENG-101-02,2019FA,2018FA,21,19,23,1,5,0,9,16,17,0
ENG-101-02,ENG-101,2018,1871,25,ENG-101-02,2019SP,2018SP,7,10,14,0,3,1,5,17,16,0
ENG-101-02,ENG-101,2018,1871,25,ENG-101-02,2019WI,2018WI,17,19,26,0,1,3,5,15,16,0
ENG-101-03,ENG-101,2013,1871,20,ENG-101-03,2013FA,2012FA,15,15,18,2,2,1,9,70,18,0
ENG-101-03,ENG-101,2014,1871,20,ENG-101-03,2014FA,2013FA,20,11,15,4,5,1,9,37,19,0
ENG-101-03,ENG-101,2013,1871,20,ENG-101-03,2014SP,2013SP,14,4,12,1,7,2,6,59,15,0
ENG-101-03,ENG-101,2013,1871,20,ENG-101-03,2014WI,2013WI,13,8,12,0,1,2,8,60,17,0
ENG-101-03,ENG-101,2015,1871,20,ENG-101-03,2015FA,2014FA,20,16,20,0,1,1,8,24,18,0
ENG-101-03,ENG-101,2014,1871,20,ENG-101-03,2015SP,2014SP,25,12,14,0,1,3,4,32,16,0
ENG-101-03,ENG-101,2014,1871,20,ENG-101-03,2015WI,2014WI,14,8,13,3,6,1,7,31,16,0
ENG-101-03,ENG-101,2016,1871,20,ENG-101-03,2016FA,2015FA,14,18,20,3,3,1,9,17,17,0
ENG-101-03,ENG-101,2015,1871,20,ENG-101-03,2016SP,2015SP,19,20,25,0,0,5,4,22,16,0
ENG-101-03,ENG-101,2015,1871,20,ENG-101-03,2016WI,2015WI,15,11,14,2,8,2,7,21,16,0
ENG-101-03,ENG-101,2017,1871,25,ENG-101-03,2017FA,2016FA,11,12,14,1,7,0,9,16,16,0
ENG-101-03,ENG-101,2016,1871,25,ENG-101-03,2017WI,2016WI,22,12,15,2,4,1,5,15,15,0
ENG-101-03,ENG-101,2018,1871,25,ENG-101-03,2018FA,2017FA,27,11,11,0,2,0,7,15,16,0
ENG-101-03,ENG-101,2017,1871,25,ENG-101-03,2018WI,2017WI,23,19,22,1,1,1,5,15,15,0
ENG-101-03,ENG-101,2019,1871,25,ENG-101-03,2019FA,2018FA,25,17,27,0,2,0,9,16,17,0
ENG-101-03,ENG-101,2018,1871,24,ENG-101-03,2019WI,2018WI,20,19,23,1,2,3,5,15,16,0
ENG-101-04,ENG-101,2013,1871,28,ENG-101-04,2013FA,2012FA,29,12,18,0,6,1,9,70,18,0
ENG-101-04,ENG-101,2014,1871,20,ENG-101-04,2014FA,2013FA,20,22,29,3,3,1,9,37,19,0
ENG-101-04,ENG-101,2013,1871,20,ENG-101-04,2014SP,2013SP,12,9,13,4,7,2,6,59,15,0
ENG-101-04,ENG-101,2013,1871,20,ENG-101-04,2014WI,2013WI,17,13,19,1,1,2,8,60,17,0
ENG-101-04,ENG-101,2015,1871,20,ENG-101-04,2015FA,2014FA,13,15,20,0,2,1,8,24,18,0
ENG-101-04,ENG-101,2014,1871,20,ENG-101-04,2015WI,2014WI,10,15,17,1,5,1,7,31,16,0
ENG-101-04,ENG-101,2016,1871,20,ENG-101-04,2016FA,2015FA,16,8,13,1,8,1,9,17,17,0
ENG-101-04,ENG-101,2015,1871,20,ENG-101-04,2016WI,2015WI,17,5,10,2,4,2,7,21,16,0
ENG-101-04,ENG-101,2017,1871,25,ENG-101-04,2017FA,2016FA,16,13,16,0,6,0,9,16,16,0
ENG-101-04,ENG-101,2016,1871,25,ENG-101-04,2017SP,2016SP,23,3,8,1,2,3,4,16,16,0
ENG-101-04,ENG-101,2018,1871,25,ENG-101-04,2018FA,2017FA,24,14,16,4,8,0,7,15,16,0
ENG-101-04,ENG-101,2017,1871,25,ENG-101-04,2018SP,2017SP,9,17,23,0,2,1,6,17,17,0
ENG-101-04,ENG-101,2019,1871,25,ENG-101-04,2019FA,2018FA,20,20,24,1,2,0,9,16,17,0
ENG-101-05,ENG-101,2013,1871,20,ENG-101-05,2013FA,2012FA,17,11,15,3,6,1,9,70,18,0
ENG-101-05,ENG-101,2014,1871,20,ENG-101-05,2014FA,2013FA,16,15,17,2,3,1,9,37,19,0
ENG-101-05,ENG-101,2013,1871,20,ENG-101-05,2014WI,2013WI,13,7,12,3,5,2,8,60,17,0
ENG-101-05,ENG-101,2015,1871,20,ENG-101-05,2015FA,2014FA,18,12,16,2,5,1,8,24,18,0
ENG-101-05,ENG-101,2014,1871,20,ENG-101-05,2015WI,2014WI,6,7,13,0,6,1,7,31,16,0
ENG-101-05,ENG-101,2016,1871,20,ENG-101-05,2016FA,2015FA,13,11,18,1,1,1,9,17,17,0
ENG-101-05,ENG-101,2015,1871,20,ENG-101-05,2016WI,2015WI,14,2,6,0,3,2,7,21,16,0
ENG-101-05,ENG-101,2017,1871,25,ENG-101-05,2017FA,2016FA,15,10,13,7,7,0,9,16,16,0
ENG-101-05,ENG-101,2016,1871,25,ENG-101-05,2017WI,2016WI,18,11,14,0,3,1,5,15,15,0
ENG-101-05,ENG-101,2018,1871,25,ENG-101-05,2018FA,2017FA,20,12,15,0,2,0,7,15,16,0
ENG-101-05,ENG-101,2017,1871,20,ENG-101-05,2018SP,2017SP,20,16,19,1,1,1,6,17,17,0
ENG-101-05,ENG-101,2017,1871,25,ENG-101-05,2018WI,2017WI,21,9,18,4,9,1,5,15,15,0
ENG-101-05,ENG-101,2019,1871,25,ENG-101-05,2019FA,2018FA,22,17,20,3,7,0,9,16,17,0
ENG-101-05,ENG-101,2018,1871,25,ENG-101-05,2019SP,2018SP,25,15,20,0,1,1,5,17,16,0
ENG-101-05,ENG-101,2018,1871,25,ENG-101-05,2019WI,2018WI,23,18,21,3,4,3,5,15,16,0
ENG-101-06,ENG-101,2013,1871,20,ENG-101-06,2013FA,2012FA,11,15,17,0,2,1,9,70,18,0
ENG-101-06,ENG-101,2014,1871,20,ENG-101-06,2014FA,2013FA,14,7,11,4,10,1,9,37,19,0
ENG-101-06,ENG-101,2013,1871,20,ENG-101-06,2014SP,2013SP,11,9,12,0,2,2,6,59,15,0
ENG-101-06,ENG-101,2015,1871,20,ENG-101-06,2015FA,2014FA,10,12,14,2,6,1,8,24,18,0
ENG-101-06,ENG-101,2014,1871,20,ENG-101-06,2015SP,2014SP,14,9,11,3,7,3,4,32,16,0
ENG-101-06,ENG-101,2016,1871,20,ENG-101-06,2016FA,2015FA,16,6,10,4,8,1,9,17,17,0
ENG-101-06,ENG-101,2017,1871,25,ENG-101-06,2017FA,2016FA,6,15,16,0,3,0,9,16,16,0
ENG-101-06,ENG-101,2018,1871,25,ENG-101-06,2018FA,2017FA,18,5,6,0,3,0,7,15,16,0
ENG-101-06,ENG-101,2017,1871,25,ENG-101-06,2018WI,2017WI,22,12,13,0,1,1,5,15,15,0
ENG-101-06,ENG-101,2019,1871,25,ENG-101-06,2019FA,2018FA,18,14,18,5,6,0,9,16,17,0
ENG-101-06,ENG-101,2018,1871,25,ENG-101-06,2019SP,2018SP,23,20,24,0,1,1,5,17,16,0
ENG-101-06,ENG-101,2018,1871,25,ENG-101-06,2019WI,2018WI,12,16,22,0,1,3,5,15,16,0
ENG-101-07,ENG-101,2013,1871,20,ENG-101-07,2013FA,2012FA,14,14,18,2,3,1,9,70,18,0
ENG-101-07,ENG-101,2014,1871,20,ENG-101-07,2014FA,2013FA,15,11,14,2,6,1,9,37,19,0
ENG-101-07,ENG-101,2015,1871,20,ENG-101-07,2015FA,2014FA,13,7,15,3,7,1,8,24,18,0
ENG-101-07,ENG-101,2014,1871,20,ENG-101-07,2015WI,2014WI,16,8,12,4,6,1,7,31,16,0
ENG-101-07,ENG-101,2016,1871,20,ENG-101-07,2016FA,2015FA,19,10,13,4,10,1,9,17,17,0
ENG-101-07,ENG-101,2015,1871,20,ENG-101-07,2016WI,2015WI,16,11,16,2,4,2,7,21,16,0
ENG-101-07,ENG-101,2017,1871,20,ENG-101-07,2017FA,2016FA,16,16,19,0,1,0,9,16,16,0
ENG-101-07,ENG-101,2018,1871,25,ENG-101-07,2018FA,2017FA,21,13,16,1,6,0,7,15,16,0
ENG-101-07,ENG-101,2019,1871,25,ENG-101-07,2019FA,2018FA,18,13,21,1,3,0,9,16,17,0
ENG-101-08,ENG-101,2013,1871,20,ENG-101-08,2013FA,2012FA,17,16,19,0,2,1,9,70,18,0
ENG-101-08,ENG-101,2014,1871,20,ENG-101-08,2014FA,2013FA,9,12,17,2,3,1,9,37,19,0
ENG-101-08,ENG-101,2013,1871,20,ENG-101-08,2014SP,2013SP,17,9,14,1,4,2,6,59,15,0
ENG-101-08,ENG-101,2013,1871,20,ENG-101-08,2014WI,2013WI,13,10,13,2,7,2,8,60,17,0
ENG-101-08,ENG-101,2015,1871,20,ENG-101-08,2015FA,2014FA,13,6,9,3,12,1,8,24,18,0
ENG-101-08,ENG-101,2016,1871,20,ENG-101-08,2016FA,2015FA,22,8,13,4,9,1,9,17,17,0
ENG-101-08,ENG-101,2017,1871,25,ENG-101-08,2017FA,2016FA,19,14,22,0,1,0,9,16,16,0
ENG-101-09,ENG-101,2013,1871,20,ENG-101-09,2013FA,2012FA,7,8,14,4,6,1,9,70,18,0
ENG-101-09,ENG-101,2014,1871,20,ENG-101-09,2014FA,2013FA,11,5,7,2,2,1,9,37,19,0
ENG-101-09,ENG-101,2013,1871,20,ENG-101-09,2014WI,2013WI,14,13,14,1,6,2,8,60,17,0
ENG-102-01,ENG-102,2013,1872,20,ENG-102-01,2013FA,2012FA,7,6,11,2,7,0,1,29,10,0
ENG-102-01,ENG-102,2014,1872,20,ENG-102-01,2014FA,2013FA,11,6,7,3,5,1,1,18,10,0
ENG-102-01,ENG-102,2014,1872,20,ENG-102-01,2014SU,2013SU,15,10,12,3,4,0,1,21,17,0
ENG-102-01,ENG-102,2014,1872,20,ENG-102-01,2015SP,2014SP,11,14,17,1,4,1,1,28,18,0
ENG-102-01,ENG-102,2017,1872,25,ENG-102-01,2017FA,2016FA,7,10,13,0,2,0,1,12,11,0
ENG-103-01,ENG-103,2013,1873,28,ENG-103-01,2013FA,2012FA,27,18,19,0,2,0,4,56,16,0
ENG-103-01,ENG-103,2014,1873,28,ENG-103-01,2014FA,2013FA,24,24,27,1,1,3,4,33,18,0
ENG-103-01,ENG-103,2013,1873,28,ENG-103-01,2014SP,2013SP,17,15,17,1,3,1,7,50,15,0
ENG-103-01,ENG-103,2013,1873,28,ENG-103-01,2014WI,2013WI,30,16,19,1,2,1,6,47,14,0
ENG-103-01,ENG-103,2015,1873,20,ENG-103-01,2015FA,2014FA,21,21,24,3,5,0,5,23,19,0
